  -1.762475E+001  -1.139284E-158  -1.138831E-158  -1.132353E-158  -2.297438E-160  -7.017337E-160  -4.235180E-162
  -1.762106E+001  -1.114344E-158  -1.113900E-158  -1.107564E-158  -2.247098E-160  -6.863672E-160  -4.137803E-162
  -1.761738E+001  -9.483794E-159  -9.480018E-159  -9.426091E-159  -1.912370E-160  -5.841379E-160  -3.515644E-162
  -1.761369E+001  -6.118686E-159  -6.116250E-159  -6.081458E-159  -1.233720E-160  -3.768614E-160  -2.259158E-162
  -1.761001E+001  -7.528810E-160  -7.525812E-160  -7.483001E-160  -1.516166E-161  -4.635335E-161  -2.587998E-163
  -1.760632E+001   6.746983E-159   6.744296E-159   6.705932E-159   1.360796E-160   4.155968E-160   2.531032E-162
  -1.760264E+001   1.560006E-158   1.559385E-158   1.550515E-158   3.146010E-160   9.608893E-160   5.815477E-162
  -1.759895E+001   2.470488E-158   2.469505E-158   2.455457E-158   4.981927E-160   1.521682E-159   9.187150E-162
  -1.759527E+001   3.295964E-158   3.294651E-158   3.275910E-158   6.646381E-160   2.030111E-159   1.223861E-161
  -1.759158E+001   3.926250E-158   3.924686E-158   3.902361E-158   7.917204E-160   2.418313E-159   1.456240E-161
  -1.758790E+001   4.251165E-158   4.249472E-158   4.225299E-158   8.572228E-160   2.618424E-159   1.575109E-161
  -1.758421E+001   4.160528E-158   4.158871E-158   4.135214E-158   8.389287E-160   2.562581E-159   1.539723E-161
  -1.758053E+001   3.544156E-158   3.542745E-158   3.522592E-158   7.146212E-160   2.182920E-159   1.309337E-161
